record_id,gender,study_year,bac_specialty,study_hours_week,study_location,study_style,learning_methods,resources_used,use_planner,obstacle_1st,obstacle_2nd,obstacle_3rd,obstacle_4th,5 fifth,6 sixth,7 seventh,8 eighth,other problems that you face,rate your satisfaction with the school s program,do you engage in any external activities not related to the study field,your level of motivation for joining ensia,how much do you like the field of artificial intelligence,others_feedback,how many hours do you sleep,how well do you handle stress and pressure,in a scale of 1 to 10 how do you rate your level in the following fields 1 english,2 programming,3 computer science,4 mathematics,4 forth,how do others feedbacks influence you,year_ordinal,inferred_year_from_grades,1y average s1,1y average s2,1y average,1y foundational mathematics,1y dsa1,1y digital systems,1y information technology essentials,1y english 1,1y cpsct,1y oop,1y introduction to linux,1y linear algebra,1y mathematical analysis 1,1y introduction to statistics,1y english 2,1y intensive english,1y seminar,1y analysis i,1y algebra,1y a com i,1y intro prog c,1y analysis ii,1y a com ii,1y proba stat,gender_encoded,study_year_encoded,bac_specialty_encoded,study_hours_week_encoded,study_location_encoded,study_style_encoded,learning_methods_encoded,resources_used_encoded,use_planner_encoded,obstacle_1st_encoded,obstacle_2nd_encoded,obstacle_3rd_encoded,obstacle_4th_encoded,5 fifth_encoded,6 sixth_encoded,7 seventh_encoded,8 eighth_encoded,other problems that you face_encoded,do you engage in any external activities not related to the study field_encoded,others_feedback_encoded,how many hours do you sleep_encoded,4 forth_encoded,how do others feedbacks influence you_encoded,1y foundational mathematics_encoded,1y dsa1_encoded,1y digital systems_encoded,1y information technology essentials_encoded,1y english 1_encoded,1y cpsct_encoded,1y oop_encoded,1y introduction to linux_encoded,1y linear algebra_encoded,1y mathematical analysis 1_encoded,1y introduction to statistics_encoded,1y english 2_encoded,1y intensive english_encoded,1y seminar_encoded,1y analysis i_encoded,1y algebra_encoded,1y a com i_encoded,1y intro prog c_encoded,1y analysis ii_encoded,1y a com ii_encoded,1y proba stat_encoded,record_id_log,rate your satisfaction with the school s program_log,your level of motivation for joining ensia_log,how much do you like the field of artificial intelligence_log,how well do you handle stress and pressure_log,in a scale of 1 to 10 how do you rate your level in the following fields 1 english_log,2 programming_log,3 computer science_log,4 mathematics_log,year_ordinal_log,inferred_year_from_grades_log,1y average s1_log,1y average s2_log,1y average_log,gender_encoded_log,study_year_encoded_log,bac_specialty_encoded_log,study_hours_week_encoded_log,study_location_encoded_log,study_style_encoded_log,learning_methods_encoded_log,resources_used_encoded_log,use_planner_encoded_log,obstacle_1st_encoded_log,obstacle_2nd_encoded_log,obstacle_3rd_encoded_log,obstacle_4th_encoded_log,5 fifth_encoded_log,6 sixth_encoded_log,7 seventh_encoded_log,8 eighth_encoded_log,other problems that you face_encoded_log,do you engage in any external activities not related to the study field_encoded_log,others_feedback_encoded_log,how many hours do you sleep_encoded_log,4 forth_encoded_log,how do others feedbacks influence you_encoded_log,1y foundational mathematics_encoded_log,1y dsa1_encoded_log,1y digital systems_encoded_log,1y information technology essentials_encoded_log,1y english 1_encoded_log,1y cpsct_encoded_log,1y oop_encoded_log,1y introduction to linux_encoded_log,1y linear algebra_encoded_log,1y mathematical analysis 1_encoded_log,1y introduction to statistics_encoded_log,1y english 2_encoded_log,1y intensive english_encoded_log,1y seminar_encoded_log,1y analysis i_encoded_log,1y algebra_encoded_log,1y a com i_encoded_log,1y intro prog c_encoded_log,1y analysis ii_encoded_log,1y a com ii_encoded_log,1y proba stat_encoded_log
160,Male,Third year,Science,10-17,In your room (dorms),In peer,Lectures;Learning by practicing;Project-based learning,Online documents;Slides,No,Pressure,Lack of time,Teachers' teaching method,Bad quality of internet,Teachers' teaching method,Teachers' teaching method,Teachers' teaching method,Bad quality of internet,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,Yes,4.0,4.0,You do not care about,5-7 hours,5.0,8.0,8.0,8.0,7.0,Bad quality of internet,You do not care about,3,2.0,15.0,15.0,15.0,High,High,High,High,High,High,High,Very High,High,High,Moderate,High,High,High,Very High,Very High,High,High,Very High,Very High,High,1,3,1,0,3,1,41,21,0,3,2,6,0,6,6,6,0,4,1,2,1,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,2,0,0,2,2,0,5.081404364984463,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.791759469228055,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.772588722239781,2.772588722239781,2.772588722239781,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3.7376696182833684,3.091042453358316,0.0,1.3862943611198906,1.0986122886681098,1.9459101490553132,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,0.0,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
161,Male,Second year,Technical maths,26-33,In your room (dorms),Alone,Learning by practicing;Online courses and tutorials,Online tutorials;Online documents;YouTube videos,No,Pressure,Lack of time,Lack of time,Lack of previous knowledge or experience in the field,Bad quality of internet,Teachers' teaching method,Teachers' teaching method,Teachers' teaching method,Lack of motivation,3.0,Yes,4.0,5.0,You do not care about,5-7 hours,4.0,7.0,8.0,8.0,8.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,15.0,15.0,15.0,High,Moderate,Very High,Moderate,High,High,High,High,High,Very High,Moderate,High,High,High,Very High,Very High,High,High,Very High,Very High,High,1,2,2,2,3,0,16,31,0,3,2,2,1,0,6,6,6,8,1,2,1,1,3,0,2,3,2,0,0,0,0,0,3,2,0,0,0,1,2,0,0,2,2,0,5.087596335232384,1.3862943611198906,1.6094379124341003,1.791759469228055,1.6094379124341003,2.0794415416798357,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.0986122886681098,0.6931471805599453,2.772588722239781,2.772588722239781,2.772588722239781,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,2.833213344056216,3.4657359027997265,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
162,Male,Third year,Mathematics,10-17,In your room (dorms),In peer,Lectures;Learning by practicing;Project-based learning,Online documents;Lectures,No,Teachers' teaching method,Pressure,Lack of time,Lack of previous knowledge or experience in the field,Pressure,Bad quality of internet,Private life problems,Teachers' teaching method,"Neighbors and non sense discussions ,games",3.0,Yes,4.0,4.0,Negatively,5-7 hours,4.0,6.0,8.0,8.0,9.0,Bad quality of internet,You do not care about,3,2.0,15.0,15.0,15.0,Very High,Very High,Very High,Moderate,High,High,High,High,High,Very High,Moderate,High,High,High,Very High,Very High,High,High,Very High,Very High,High,1,3,0,0,3,1,41,20,0,5,4,2,1,4,0,5,6,11,1,0,1,0,3,3,3,3,2,0,0,0,0,0,3,2,0,0,0,1,2,0,0,2,2,0,5.093750200806762,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.9459101490553132,2.1972245773362196,2.1972245773362196,2.302585092994046,1.3862943611198906,1.0986122886681098,2.772588722239781,2.772588722239781,2.772588722239781,0.6931471805599453,1.3862943611198906,0.0,0.0,1.3862943611198906,0.6931471805599453,3.7376696182833684,3.044522437723423,0.0,1.791759469228055,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.0,1.791759469228055,1.9459101490553132,2.4849066497880004,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
163,Male,Second year,Mathematics,18-25,In the school's library,Alone,"Project-based learning, Online courses and tutorials",YouTube videos,No,Teachers' teaching method,Bad quality of internet,Lack of time,Lack of previous knowledge or experience in the field,Pressure,Not having a good (powerful) computer,Private life problems,Teaching language,Lack of motivation,2.0,No,3.0,3.0,You do not care about,5-7 hours,1.0,2.0,6.0,4.0,5.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,15.0,15.0,15.0,Very High,Very High,Very High,Moderate,High,High,Very High,High,High,Very High,Moderate,High,Very High,High,Very High,High,High,High,Very High,Very High,High,1,2,0,1,2,0,55,36,0,5,0,2,1,4,3,5,7,8,0,2,1,1,3,3,3,3,2,0,0,3,0,0,3,2,0,2,0,1,0,0,0,2,2,0,5.099866427824199,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.9459101490553132,1.6094379124341003,1.791759469228055,1.0986122886681098,0.6931471805599453,2.772588722239781,2.772588722239781,2.772588722239781,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.0,4.02535169073515,3.6109179126442243,0.0,1.791759469228055,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.791759469228055,2.0794415416798357,2.1972245773362196,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,0.0,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
164,Female,Second year,Mathematics,10-17,In the school's library,In peer,Lectures;Learning by practicing;Project-based learning;Mind mapping and visualization;Online courses and tutorials,YouTube videos;Private courses,No,Teachers' teaching method,Lack of time,Bad quality of internet,Pressure,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Private life problems,Teaching language,Lack of motivation,3.0,Yes,4.0,4.0,You do not care about,8 hours or more,2.0,3.0,5.0,5.0,7.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,15.0,15.0,15.0,Moderate,High,Very High,Moderate,Moderate,High,High,High,Moderate,Moderate,Moderate,Moderate,Very High,High,Very High,High,High,High,Very High,Very High,High,0,2,0,0,2,1,44,39,0,5,2,0,4,1,3,5,7,8,1,2,2,1,3,2,0,3,2,2,0,0,0,2,2,2,2,2,0,1,0,0,0,2,2,0,5.10594547390058,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.0986122886681098,1.3862943611198906,1.791759469228055,1.791759469228055,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.772588722239781,2.772588722239781,2.772588722239781,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,3.8066624897703196,3.6888794541139363,0.0,1.791759469228055,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,1.3862943611198906,1.791759469228055,2.0794415416798357,2.1972245773362196,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
165,Female,Second year,Science,10-17,In your room (dorms),Alone,Mind mapping and visualization;Online courses and tutorials,Online tutorials;Online documents;YouTube videos,No,Lack of time,Pressure,Bad quality of internet,Teachers' teaching method,Not having a good (powerful) computer,Lack of previous knowledge or experience in the field,Teaching language,Private life problems,Lack of motivation,3.0,No,4.0,4.0,Negatively,8 hours or more,4.0,9.0,7.0,7.0,6.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,15.0,15.0,15.0,High,High,High,Very High,Very High,High,High,Very High,Moderate,High,High,High,Very High,High,Very High,High,High,High,Very High,Very High,High,0,2,1,0,3,0,53,31,0,2,4,0,6,3,1,7,5,8,0,0,2,1,3,0,0,0,3,3,0,0,3,2,0,0,0,2,0,1,0,0,0,2,2,0,5.111987788356544,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.6094379124341003,2.302585092994046,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.772588722239781,2.772588722239781,2.772588722239781,0.0,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,0.0,3.9889840465642745,3.4657359027997265,0.0,1.0986122886681098,1.6094379124341003,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,2.0794415416798357,1.791759469228055,2.1972245773362196,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
166,Male,Second year,Technical maths,More than 41,In the school's library,Alone,Learning by practicing;Project-based learning;Online courses and tutorials,Books;Online tutorials;YouTube videos,No,Lack of time,Pressure,Teachers' teaching method,Lack of previous knowledge or experience in the field,Bad quality of internet,Not having a good (powerful) computer,Teaching language,Private life problems,Lack of motivation,3.0,Yes,4.0,5.0,Positively,5-7 hours,3.0,9.0,9.0,8.0,7.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,15.0,15.0,15.0,High,High,Very High,High,High,High,High,High,Moderate,High,High,High,Very High,High,Very High,High,High,High,Very High,Very High,High,1,2,2,4,2,0,22,14,0,2,4,6,1,0,3,7,5,8,1,1,1,1,3,0,0,3,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,2,2,0,5.117993812416755,1.3862943611198906,1.6094379124341003,1.791759469228055,1.3862943611198906,2.302585092994046,2.302585092994046,2.1972245773362196,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.772588722239781,2.772588722239781,2.772588722239781,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,0.0,3.1354942159291497,2.70805020110221,0.0,1.0986122886681098,1.6094379124341003,1.9459101490553132,0.6931471805599453,0.0,1.3862943611198906,2.0794415416798357,1.791759469228055,2.1972245773362196,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
167,Male,Second year,Science,10-17,In your room (dorms),In peer,Lectures;Learning by practicing,YouTube videos,Yes,Pressure,Pressure,Lack of time,Pressure,Pressure,Pressure,Pressure,Pressure,غيشي,3.0,No,3.0,3.0,You do not care about,5-7 hours,5.0,7.0,6.0,6.0,7.0,Lack of previous knowledge or experience in the field,You do not care about,2,2.0,15.0,15.0,15.0,Moderate,Moderate,Moderate,Moderate,Moderate,High,Moderate,Moderate,Moderate,Moderate,Moderate,Very High,Very High,High,Very High,High,High,High,Very High,Very High,High,1,2,1,0,3,1,37,36,1,3,4,2,4,4,4,4,4,32,0,2,1,1,3,2,2,2,2,2,0,2,2,2,2,2,3,2,0,1,0,0,0,2,2,0,5.123963979403259,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.791759469228055,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.0794415416798357,1.0986122886681098,1.0986122886681098,2.772588722239781,2.772588722239781,2.772588722239781,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3.6375861597263857,3.6109179126442243,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,3.4965075614664802,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
168,Female,Second year,Mathematics,34-41,In the school's library,Alone,Lectures;Project-based learning;Mind mapping and visualization;Online courses and tutorials,Books;Online tutorials;Online documents;YouTube videos,No,Lack of time,Teachers' teaching method,Bad quality of internet,Pressure,Not having a good (powerful) computer,Lack of previous knowledge or experience in the field,Private life problems,Teaching language,Procrastination,2.0,Yes,4.0,5.0,You do not care about,5-7 hours,3.0,8.0,9.0,8.0,9.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,15.0,15.0,15.0,High,High,Moderate,Very High,Moderate,Moderate,High,High,High,Moderate,Very High,Moderate,Very High,High,Very High,High,High,High,Very High,Very High,High,0,2,0,3,2,0,49,13,0,2,6,0,4,3,1,5,7,17,1,2,1,1,3,0,0,2,3,2,2,0,0,0,2,3,2,2,0,1,0,0,0,2,2,0,5.1298987149230735,1.0986122886681098,1.6094379124341003,1.791759469228055,1.3862943611198906,2.1972245773362196,2.302585092994046,2.1972245773362196,2.302585092994046,1.0986122886681098,0.6931471805599453,2.772588722239781,2.772588722239781,2.772588722239781,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,0.0,3.912023005428146,2.6390573296152584,0.0,1.0986122886681098,1.9459101490553132,0.0,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.791759469228055,2.0794415416798357,2.8903717578961645,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
169,Male,Second year,Science,18-25,In your room (dorms),Alone,Lectures;Learning by practicing;Mind mapping and visualization,Books;Online documents;YouTube videos,Yes,Pressure,Lack of time,Private life problems,Teaching language,Teachers' teaching method,Bad quality of internet,Not having a good (powerful) computer,Lack of previous knowledge or experience in the field,Lack of motivation,3.0,Yes,5.0,5.0,You do not care about,8 hours or more,3.0,6.0,8.0,9.0,9.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,15.0,15.0,15.0,High,Moderate,High,High,Moderate,Moderate,Moderate,High,High,High,Low,Moderate,Very High,High,Very High,High,High,High,Very High,Very High,High,1,2,1,1,3,0,38,10,1,3,2,5,7,6,0,3,1,8,1,2,2,1,3,0,2,0,0,2,2,2,0,0,0,1,2,2,0,1,0,0,0,2,2,0,5.135798437050262,1.3862943611198906,1.791759469228055,1.791759469228055,1.3862943611198906,1.9459101490553132,2.1972245773362196,2.302585092994046,2.302585092994046,1.0986122886681098,0.6931471805599453,2.772588722239781,2.772588722239781,2.772588722239781,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,3.6635616461296463,2.3978952727983707,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.791759469228055,2.0794415416798357,1.9459101490553132,0.0,1.3862943611198906,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0
170,Female,Second year,Science,26-33,In your room (dorms),Alone,"Lectures, Learning by practicing, Project-based learning, Online courses and tutorials","Books, Online documents, YouTube videos",Yes,Lack of previous knowledge or experience in the field,Pressure,Private life problems,Lack of previous knowledge or experience in the field,Lack of time,Teachers' teaching method,Bad quality of internet,Not having a good (powerful) computer,Lack of motivation,4.0,Yes,5.0,5.0,You do not care about,5-7 hours,3.0,7.0,6.0,6.0,6.0,Teaching language,Positively,2,1.0,15.0,15.0,15.0,High,Moderate,High,High,Moderate,Very High,Very High,High,Moderate,High,Low,Moderate,Very High,High,High,High,High,High,Very High,Very High,Moderate,0,2,1,2,3,0,33,2,1,1,4,5,1,2,6,0,3,8,1,2,1,7,1,0,2,0,0,2,3,3,0,2,0,1,2,2,0,0,0,0,0,2,2,2,5.14166355650266,1.6094379124341003,1.791759469228055,1.791759469228055,1.3862943611198906,2.0794415416798357,1.9459101490553132,1.9459101490553132,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.772588722239781,2.772588722239781,2.772588722239781,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0,3.5263605246161616,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.6094379124341003,1.791759469228055,0.6931471805599453,1.0986122886681098,1.9459101490553132,0.0,1.3862943611198906,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.0794415416798357,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098
171,Female,Third year,Science,34-41,In the school's library,With a group,Lectures;Learning by practicing;Project-based learning;Mind mapping and visualization,Online documents;YouTube videos;Chatgpt,No,Lack of time,Pressure,Bad quality of internet,Teachers' teaching method,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Private life problems,Not having a good (powerful) computer,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,No,3.0,3.0,Negatively,5-7 hours,2.0,7.0,5.0,5.0,4.0,Bad quality of internet,You do not care about,3,2.0,16.0,14.0,15.0,High,Moderate,High,High,Very High,High,Moderate,High,Moderate,Very High,Moderate,Moderate,Very High,High,High,High,High,High,Very High,Very High,Moderate,0,3,1,3,2,2,43,23,0,2,4,0,6,1,3,5,3,4,0,0,1,0,3,0,2,0,0,3,0,2,0,2,3,2,2,2,0,0,0,0,0,2,2,2,5.147494476813453,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.0794415416798357,1.791759469228055,1.791759469228055,1.6094379124341003,1.3862943611198906,1.0986122886681098,2.833213344056216,2.70805020110221,2.772588722239781,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,3.784189633918261,3.1780538303479458,0.0,1.0986122886681098,1.6094379124341003,0.0,1.9459101490553132,0.6931471805599453,1.3862943611198906,1.791759469228055,1.3862943611198906,1.6094379124341003,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098
172,Female,Second year,Science,34-41,In your room (dorms),With a group,"Lectures, Learning by practicing, Online courses and tutorials","Books, Online tutorials, Online documents, YouTube videos",No,Pressure,Lack of time,Lack of previous knowledge or experience in the field,Lack of previous knowledge or experience in the field,Bad quality of internet,Teaching language,Not having a good (powerful) computer,Private life problems,Lack of motivation,3.0,No,3.0,3.0,You do not care about,5-7 hours,2.0,8.0,7.0,5.0,6.0,Teachers' teaching method,Negatively,2,1.0,16.0,14.0,15.0,High,Moderate,High,High,Very High,Very High,High,High,High,Very High,Moderate,Moderate,Very High,Very High,Very High,High,High,High,Very High,High,High,0,2,1,3,3,2,27,4,0,3,2,1,1,0,7,3,5,8,0,2,1,6,0,0,2,0,0,3,3,0,0,0,3,2,2,2,2,1,0,0,0,2,0,0,5.153291594497779,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.1972245773362196,2.0794415416798357,1.791759469228055,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.833213344056216,2.70805020110221,2.772588722239781,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.0986122886681098,3.332204510175204,1.6094379124341003,0.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,1.3862943611198906,1.791759469228055,2.1972245773362196,0.0,1.0986122886681098,0.6931471805599453,1.9459101490553132,0.0,0.0,1.0986122886681098,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,0.0
173,Female,Third year,Science,18-25,In the school's library,Alone,Lectures;Learning by practicing;Project-based learning;Online courses and tutorials,YouTube videos;ChatGpt,No,Private life problems,Bad quality of internet,Lack of previous knowledge or experience in the field,Pressure,Lack of time,Teachers' teaching method,Not having a good (powerful) computer,Teaching language,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,Yes,5.0,5.0,You do not care about,8 hours or more,1.0,7.0,7.0,6.0,5.0,Bad quality of internet,You do not care about,3,2.0,16.0,14.0,15.0,High,High,Moderate,High,Very High,Very High,High,High,Moderate,Very High,Moderate,Very High,Very High,Very High,Very High,High,High,High,Very High,High,High,0,3,1,1,2,0,45,38,0,4,0,1,4,2,6,3,7,4,1,2,2,0,3,0,0,2,0,3,3,0,0,2,3,2,3,2,2,1,0,0,0,2,0,0,5.159055299214529,1.3862943611198906,1.791759469228055,1.791759469228055,0.6931471805599453,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.791759469228055,1.3862943611198906,1.0986122886681098,2.833213344056216,2.70805020110221,2.772588722239781,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,3.828641396489095,3.6635616461296463,0.0,1.6094379124341003,0.0,0.6931471805599453,1.6094379124341003,1.0986122886681098,1.9459101490553132,1.3862943611198906,2.0794415416798357,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,1.3862943611198906,0.0,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,1.0986122886681098,0.0,0.0
